Director Kurosawa	5	AKIRA
Title creature in a 1958 #1 Sheb Wooley hit	17	PURPLEPEOPLEEATER
Buick model	5	REGAL
Planter's aid	3	HOE
Figure skating jump	4	LUTZ
It's a wrap	4	SARI
False start?	6	PSEUDO
Words of defiance	5	CANSO
Control groups	6	JUNTAS
Captain of the Pequod	4	AHAB
Actor Reeves	5	KEANU
Onetime acquisition of G.E.	3	RCA
Shipping coolant	6	DRYICE
Cameo, for one	4	PART
Dystopian film of 1971	16	ACLOCKWORKORANGE
Rihanna album featuring "Work"	4	ANTI
Juice brand whose middle letter is represented as a heart	3	POM
Tushy	6	HEINIE
Biggest employer in Moline, Ill.	5	DEERE
Bridge position	4	WEST
Drop-___	3	INS
GPS, e.g., in military lingo	6	SATNAV
Wild Turkey and Jim Beam	4	RYES
Bowls over	4	WOWS
Word both before and after "to"	5	ASHES
Retriever's retrieval, maybe	5	STICK
Little Rascals' ring-eyed pooch	5	PETEY
Big airport inits.	3	TSA
Hathaway of "The Intern"	4	ANNE
Point out	4	NOTE
Cabbage variety	8	KOHLRABI
Rice-Eccles Stadium player	3	UTE
Image on the back of a dollar bill	7	PYRAMID
Lindsay of "Freaky Friday"	5	LOHAN
Sign of decay	4	ODOR
Civil rights icon John	5	LEWIS
Hearty soups	8	CHOWDERS
"Idaho cakes," in diner lingo	10	HASHBROWNS
Slapstick sidekick of old comedy	5	OLLIE
Movie review revelations	5	PLOTS
B-side of Bruce Springsteen's "Dancing in the Dark"	12	PINKCADILLAC
Toll	4	PEAL
Shade of gray	5	STEEL
Actress Peet	6	AMANDA
Big name in ice cream	4	EDYS
Rank between viscount and marquess	4	EARL
What may be brewing	4	ALES
Interstate hauler	4	SEMI
Zen master's query	4	KOAN
Conundrum	6	ENIGMA
Shoulder muscle	7	DELTOID
Lyre-plucking Muse	5	ERATO
Howard of Hollywood	3	RON
Delighting?	6	OUTAGE
Letter header	4	DATE
Stammered syllables	3	UHS
Delta hub, in brief	3	ATL
European language	4	ERSE
Costume worn by Michelle Pfeiffer in "Batman Returns"	7	CATSUIT
Parisian palace	6	ELYSEE
French for "sword"	4	EPEE
Easy-to-peel fruit	14	MANDARINORANGE
"Rabbit Is Rich" Pulitzer winner	6	UPDIKE
Hug	5	CLASP
Org. that usually meets in evenings	3	PTA
P.D. dispatch	3	APB
Epstein-___ virus	4	BARR
Military decorations featuring George Washington's profile	12	PURPLEHEARTS
Welcomes	6	GREETS
Jolly Roger, in "Peter Pan"	4	BRIG
Indian city whose name is an anagram of some Indian music	4	AGRA
Bona fide	4	REAL
___ Bowl	3	PRO
Matches, at a table	4	SEES
"Hmm ... probably not"	8	IDOUBTIT
Burned rubber	4	SPED
Comic's asset	8	RAZORWIT
South American prairie	5	LLANO
Harem servants, often	7	EUNUCHS
One of the geeks on "The Big Bang Theory"	3	RAJ
Former Big Apple mayor Giuliani	4	RUDY
Fruit tree	5	PAPAW
1953 hit film set in Wyoming	5	SHANE
Animal with striped legs	5	OKAPI
Difficult conditions for sailing	5	CALMS
City with a University of Texas campus	5	TYLER
"Revelations" choreographer	5	AILEY
Hit pay dirt	5	SCORE
"The Wealth of Nations" subj.	4	ECON
Its state song is "Yankee Doodle": Abbr.	4	CONN
Opera highlight	4	ARIA
___ milk	4	EWES
Mauna ___	3	KEA
Bandleader Eubanks, familiarly	3	KEV
Big hits	4	POWS
Something repeatedly hit with a thumb	8	SPACEBAR
Flat bread	5	MATZO
Zeitgeist	5	ETHOS
Recurring theme in Philip K. Dick novels	8	PARANOIA
Cousin of a mandrill	6	BABOON
[Circled letters]-filled contraption	14	WEATHERBALLOON
Cry for more	6	ENCORE
Affirm one's humanity?	3	ERR
Tangible	4	REAL
Swell	5	BLOAT
Capote, informally	3	TRU
World landmark built with [circled letters]	11	EIFFELTOWER
Being repaired, as a car	9	INTHESHOP
Spots	3	ADS
It's hard to bear	4	ONUS
Halfhearted, as support	5	TEPID
Can't wait to find out, in a way	5	PEEKS
[Circled letters]-based drugs	15	MOODSTABILIZERS
Check out	4	OGLE
Unvarnished	4	BALD
Great confusion	5	HAVOC
Sea serpent of old cartoons	5	CECIL
Citrus hybrid	4	UGLI
Bomb developed in the 1950s	5	EDSEL
College party epicenter, often	3	KEG
Homeland of Spartacus	6	THRACE
[Circled letters]-advertised establishment	13	ROADSIDEDINER
"What'd I tell ya?"	3	SEE
Berried conifer	3	YEW
Existentialist Kierkegaard	5	SOREN
Language heard along the Mekong	3	LAO
Chocolate-and-banana liqueur cocktail	5	CAPRI
Poorly	3	ILL
Letter on a dreidel	3	NUN
Picture displayed on a [circled letters] surface	13	DAGUERREOTYPE
Fails to	6	DOESNT
Kind of developer	3	WEB
Conservative portfolio asset, for short	5	TNOTE
Convinced	4	SOLD
Worthless	5	EMPTY
Now hear this!	5	SOUND
Obsolescent players	4	VCRS
Put a stop to?	4	CLOG
[Circled letter]-consuming activity	15	AEROBICEXERCISE
"That's great!"	5	GOODY
Strain to avoid?	5	ECOLI
Stinky	4	RIPE
Underlying cosmic principle	3	TAO
Ones getting all the breaks	9	LUCKYDOGS
Sports implement often made from [circled letters]	11	BASEBALLBAT
Smokers should knock it off	3	ASH
Soldiers' assignments	5	UNITS
Betray surprise	4	GASP
Be behind	3	OWE
Evergreen State airport	6	SEATAC
[Circled letter]-fueled device	14	NUCLEARREACTOR
One given a citation	6	SOURCE
Not so awkward	8	SMOOTHER
Hair	5	LOCKS
Certain navel	5	INNIE
Au courant	8	UPTODATE
"What fun!"	4	WHEE
North American flycatcher	5	PEWEE
"S.N.L." alum Cheri	5	OTERI
Unloading zone	5	WHARF
Happy hour habitué	3	SOT
Jack ___	5	SPRAT
Guerrilla leader in "For Whom the Bell Tolls"	5	PABLO
Constellation near Scorpius	3	ARA
Low-___	3	CAL
8 x 10, e.g.: Abbr.	3	ENL
Fool	4	BOOB
Garlicky spread	5	AIOLI
Wouldn't shut up	5	RANON
"Geez!"	3	MAN
Epitome of simplicity	3	ABC
Condition contributed to by a lack of [circled letters]	10	TOOTHDECAY
Rider of the horse Tornado	5	ZORRO
Outdo	5	ONEUP
Turns into confetti	6	SHREDS
Seaman's chapel	6	BETHEL
Ingredients in some London pies	4	EELS
Top story	5	ATTIC
Things bouncers are supposed to catch	7	FAKEIDS
Sylvan	6	WOODED
Denouement	3	END
"A.S.A.P.!"	4	RUSH
Beowulf or Gilgamesh	8	EPICHERO
Jewelry store gadget	5	SIZER
Watch, as a criminals' hiding spot	8	STAKEOUT
Do a wine steward's job	4	POUR
Waffle brand	4	EGGO
She, in Salerno	4	ELLA
Incense	6	MADDEN
___ twins of 1980s-'90s TV	5	OLSEN
State confidently	4	AVER
Mire	3	BOG
Minute ___	4	RICE
Dispatched, as a dragon	4	SLEW
Foreign capital whose name sounds like a water passage to San Francisco	6	BEIRUT
He married Daisy Mae in 1952	8	LILABNER
Homes on the range	6	TEPEES
Lad	8	SONNYBOY
Ride hard	3	NAG
Who wrote "I exist, that is all, and I find it nauseating"	6	SARTRE
Branded footwear with open backs	5	CROCS
"Everything's fine"	7	ITSCOOL
Think piece?	4	IDEA
Capital of Togo	4	LOME
Fabled [circled letters]-hiding trickster	10	LEPRECHAUN
Quatre halved	4	DEUX
Exhibits one of the seven deadly sins	6	ENVIES
Modern acronym for "Seize the day!"	4	YOLO
Trudge	4	PLOD
Eliciting nervous laughter, say	4	EDGY
Market share?	5	STOCK
Poverty, e.g.	3	WOE
Issue for a noble family?	5	SCION
Tiny amount	4	DRIB
W.W. II moniker	6	ILDUCE
KPMG hiree	3	CPA
Certain platonic friend	6	GALPAL
Shock, in a way	4	TASE
Yogurt-based Indian drink	5	LASSI
Employ against	5	USEON
Brand with classic "But wait, there's more ...!" infomercials	5	GINSU
Leave at a loss	5	STUMP
Everglades wader	5	EGRET
Ballet school supporter	5	BARRE
Muff	5	BOTCH
Came to	5	AWOKE
To the point	5	TERSE
Tartan wearer	4	SCOT
Numerical prefix	3	TRI
Big heart?	3	ACE
British can	3	LOO
Itinerary abbr.	3	ETD
"Now I've got it!"	3	AHA
Image on a Wisconsin state quarter	3	COW
Necklace parts	6	CLASPS
Extreme	7	DRASTIC
Peter out	5	ABATE
Relative of a brasserie	6	BISTRO
Phoenix event	7	REBIRTH
Power machine in woodworking	6	PLANER
Dropped out	10	LEFTSCHOOL
U.S. heartland	13	MIDDLEAMERICA
Dexterous one	11	RIGHTHANDER
Where you might stop before going home	5	THIRD
Prince Buster's genre	3	SKA
Heathrow facilities	4	LOOS
Cherished by	6	DEARTO
Start of a boast	4	VENI
Battle-torn Syrian city	6	ALEPPO
Org. that delivers	4	USPS
Contraction lacking just a "v"	4	NEER
You might find one under a Christmas tree	6	NEEDLE
One using 32-Across, e.g.	7	SHIPPER
Hideouts	5	LAIRS
Did a cobbler's job on	5	SOLED
First-year law student	4	ONEL
Sinus suffix	4	ITIS
"Who ___?"	3	AMI
Enter	6	TYPEIN
Tool for talking online	6	WEBCAM
Angel dust	3	PCP
Knightstick?	5	LANCE
Colossal head sculptors	6	OLMECS
Setting for John Ford's "My Darling Clementine"	8	OKCORRAL
Sarah Palin, by birth	7	IDAHOAN
___ Gunderson, sad sack on "The Simpsons"	3	GIL
Average	4	SOSO
White House worker	4	AIDE
Abandoned	10	LEFTBEHIND
Person pretty far up the corporate ladder	13	MIDDLEMANAGER
Having correct opinions	11	RIGHTMINDED
No longer in the company, say	4	AWOL
Singer/reality TV personality Aubrey	4	ODAY
What old couches tend to do	3	SAG
___ up on (conspiring against)	7	GANGING
It lacks locks	8	BALDSPOT
Credit card provider, e.g.	6	ISSUER
Theft preventer ... or theft encourager	5	FENCE
Equal	3	ARE
Mushroom makers	6	ATESTS
R&R by oneself	6	METIME
H.S.-level exam	3	GED
Smooch	4	BUSS
Vinick's portrayer on "The West Wing"	4	ALDA
Searcher for "the lost village," in film	5	SMURF
Catalyst	5	SPARK
"Told you so!"	7	IKNEWIT
Accountant's list	6	ASSETS
Creature also called a catamount	4	PUMA
All-inclusive	4	ATOZ
Aggrandize	6	ENRICH
Apple of Discord thrower	4	ERIS
Poison victim's remedy	6	IPECAC
Fidel's brother	4	RAUL
Whack	3	ICE
Suburb of Minneapolis	5	EDINA
Blind side protector, usually, in an offensive line	10	LEFTTACKLE
Chaucer's tongue	13	MIDDLEENGLISH
Brings up a menu with a PC mouse	11	RIGHTCLICKS
Waters and Kennedy	6	ETHELS
Aisle's head?	7	SILENTA
Disavows	6	DENIES
Juicy bits, in slang	5	DEETS
Item for a cafeteria worker	7	HAIRNET
Whim	6	VAGARY
"The Late Show" airer	5	CBSTV
Reindeer moss, e.g.	6	LICHEN
Glowing	6	ASHINE
News highlights	10	TOPSTORIES
Nudge	4	PROD
La preceder	3	SOL
Rapper with the 4x platinum album "Views"	5	DRAKE
Charts again	6	REMAPS
Fin	3	ABE
Boneless cut	10	TOPSIRLOIN
Huey, Dewey and Louie, e.g.	4	TRIO
Brangelina was one	8	ITCOUPLE
Gliding step, in ballet	6	CHASSE
Wings, to zoologists	4	ALAE
Grand pooh-bahs	10	TOPBANANAS
Russian film director Tarkovsky	6	ANDREI
Threaten to fall	6	TEETER
They may be unforced	6	ERRORS
Many profs	4	PHDS
Think over	7	SLEEPON
Bedfellow	4	ALLY
Contribute to a radio show	7	PHONEIN
Syringe sensations	6	PRICKS
Lavish with attention	6	DOTEON
They provide backing for churchgoers	4	PEWS
Sight at a red-carpet event	4	LIMO
Director Guillermo ___ Toro	3	DEL
City SSW of Seattle	6	TACOMA
Fictional woodcutter	7	ALIBABA
Was belligerent	7	MADEWAR
Debt-ridden	7	INAHOLE
Coming-out words	5	IMGAY
Vulgar sort	4	BOOR
Indulging (oneself) in self-satisfaction	7	PRIDING
Rhythm	7	CADENCE
Vowed	7	PLEDGED
Neglected one, stereotypically	11	MIDDLECHILD
Bourgeoisie	11	MIDDLECLASS
Mezzo-soprano, for female voices	11	MIDDLERANGE
Rescues a foundling, say	6	ADOPTS
Smooth transition	5	SEGUE
Yoga equipment	4	MATS
Line to a pilot?	7	GASMAIN
Figures out	6	INFERS
"Is that so?"	6	DOESIT
[That's painful!]	7	GRIMACE
Fox neighbor	4	SAUK
Part of a chain	4	ISLE
Many "Star Trek" characters, for short	3	ETS
Home of the highest point in Africa	8	TANZANIA
Cry to a sled dog	4	MUSH
Where teams that have little-to-no chance of winning are found	13	BOTTOMBRACKET
Inhabitant of the ocean's benthic zone	13	BOTTOMDWELLER
Profiting from the misfortunes of others	13	BOTTOMFEEDING
Treated with malice	6	SPITED
Transform, as larvae	6	PUPATE
Actor Don	6	AMECHE
Cult leader killed in the Waco siege	6	KORESH
Sibelius's "Valse ___"	6	TRISTE
One of the Nixon daughters	6	TRICIA
Fishing item	6	SINKER
Part of a dead man's hand	4	ACES
Onetime tool for talking online	5	ICHAT
Full of lip	5	SASSY
First word in a Shakespeare title	4	ALLS
Hybrid citrus	4	UGLI
Home of Zeno and Parmenides	4	ELEA
Roadside stop	3	INN
405, to Flavius	3	CDV
Purchase via Charles Schwab: Abbr.	3	STK
"Unfinished" Symphony composer	8	SCHUBERT
Commercial success?	6	ADSALE
Expose	4	BARE
Its slogan is "Family City U.S.A."	8	OREMUTAH
Final bit	7	TAILEND
The Bible on political horse trading?	13	ANAYEFORANAYE
One of the original Mouseketeers	7	ANNETTE
Approaches aggressively	7	ACCOSTS
Cries at unveilings	5	TADAS
Part of a chorus line?	3	TRA
The Bible on camera problems?	14	THEFLASHISWEAK
1987 Best Actress winner	4	CHER
Water carrier	4	HOSE
Square dance group, e.g.	5	OCTET
Rave review	8	ITSGREAT
The Bible on an alien invasion?	17	ASSAULTOFTHEEARTH
Went on an African hunting expedition	8	SAFARIED
Without exception	7	BARNONE
Losing ground?	7	ERODING
A hill of beans?	5	LIMAS
Pass carefully	6	EASEBY
The Bible on where Prince Harry learned horticulture?	12	GARDENOFETON
Perceive	3	GET
Spacewalk, for short	3	EVA
Arafat's successor as P.L.O. chairman	5	ABBAS
Nursery rhyme boy	7	GEORGIE
Forum farewells	5	VALES
Number of weeks per annum?	3	LII
Those with clout	3	INS
The Bible on bad business practices?	12	FALSEPROFITS
Item near a stereo	6	CDCASE
Buc or Bronco	5	NFLER
Newport event	7	REGATTA
Long, long time	7	DOGSAGE
Like all official football games	8	REFEREED
The Bible on directions to hell?	17	THEROUTEOFALLEVIL
Weasel out of	8	RENEGEON
"Take me ___"	5	ASIAM
Sportswear brand	4	AVIA
Bozos	4	OAFS
The Bible on a climactic part of a baseball game?	14	INTHEBIGINNING
Blood work report abbr.	3	LDL
In la-la land	5	SPACY
Skilled banker?	7	AVIATOR
Bungle	7	LOUSEUP
The Bible on ruined sugar crops?	13	AMARKUPONCANE
___ Mill (California gold rush site)	7	SUTTERS
Parent vis-à-vis a child's loan, maybe	8	COSIGNER
"Would ___?"	4	ILIE
Conical construction	6	TEEPEE
Avoid boredom, say	8	KEEPBUSY
Safety device	3	NET
Don Quixote's squire	6	SANCHO
Vestiges	6	TRACES
Setting for spring in Vivaldi's "The Four Seasons"	6	KEYOFE
Vowel sound in "hard" and "start"	5	SOFTA
Betray	5	CROSS
Film in which Scarlett Johansson is heard but not seen	3	HER
Actress Thurman	3	UMA
Rear half?	3	BUN
LAX listing	3	ETA
Something poking through the clouds	3	RAY
Symbol in trigonometry	5	THETA
Just slightly	4	ATAD
Perino of Fox News	4	DANA
Confessor's confessions	4	SINS
Sierra Nevada, e.g.	3	ALE
The Bible on diet food?	14	LETTHEREBELITE
Beseech	7	ENTREAT
62-Down's political party	5	BAATH
Scarcity	6	DEARTH
Night school subj.	3	ESL
Japanese relative of a husky	5	AKITA
Two-time Wimbledon winner Lew	4	HOAD
Destination from the E.R.	3	ICU
Cardinal letters	3	STL
Anti-Prohibitionist	3	WET
W.W. II zone, for short	3	ETO
One doing heavy lifting	5	CRANE
A wee hour	5	THREE
French assembly	5	SENAT
Storms of the 1990s	4	GEOS
Sign of spring	5	ARIES
Ireland's ___ Fein	4	SINN
Western lily	4	SEGO
Runners behind O-lines	3	FBS
Erich who wrote "Love Story"	5	SEGAL
Like our numerals	6	ARABIC
The Bible on a taboo musical instrument?	14	FORBIDDENFLUTE
Start of many recipe steps	4	ADDA
Wrangler alternative	3	LEE
Words after hit or knock	5	ITOFF
Fable finale	5	MORAL
Perspective	5	ANGLE
Mrs. Michael Jordan	6	YVETTE
OT enders, sometimes	3	FGS
"Oh wow!"	3	GEE
Putin ally	5	ASSAD
United Nations entrant of 1949: Abbr.	3	ISR
Political writer Kenneth	5	VOGEL
A long way off	4	AFAR
Matter of debate	5	ISSUE
"Keen!"	5	NEATO
Before: Abbr.	4	PREV
Mortgage deal, for short	4	REFI
Essential parts	5	CORES
Bug-eyed	4	AGOG
Prefix with con	3	NEO
Photo finish?	5	GENIC
Scale sequence	4	REMI
Online mischief-makers	6	TROLLS
Get going	7	HEADOUT
Falstaffian	3	FAT
Pompeii problem	3	ASH
Golfer's concern	3	LIE
Test site	3	LAB
Motrin alternative	6	ANACIN
Sportscaster Dick	6	VITALE
Being part of a secret	6	INONIT
Match	5	AGREE
New York town on the Hudson	5	NYACK
Reacts to an awesome sight	5	GAPES
Shade of white	5	IVORY
"Children of the Albatross" author	3	NIN
Escape slowly	4	SEEP
100%	4	PURE
Quiet place to pray	4	APSE
___-Foy, Que.	3	STE
Stooge with a bowl cut	3	MOE
"Peer Gynt" character	3	ASE
Upholstery problem	3	RIP
Org. in a le Carré novel	3	KGB
Burma's first P.M.	3	UNU
Like the 30 Rock building	4	DECO
Word said three times while smacking the forehead	4	DUMB
Jests	5	JAPES
Tyrion Lannister of "Game of Thrones" and others	4	IMPS
It may be whiffed	4	ODOR
Rose's love on old Broadway	4	ABIE
Little racer	6	GOCART
Lady Gaga's "___ This Way"	4	BORN
"I know my girl enjoys her youth / When this fine sound escapes her mouth"	16	DAUGHTERLAUGHTER
Golden calf, e.g.	4	IDOL
Texter's "Wow!"	3	OMG
Galley propeller	3	OAR
Pretext	5	GUISE
Ends	6	CEASES
2008 Obama catchword	4	HOPE
Place for a pie to cool	4	SILL
Half of a score	3	TEN
"___ et veritas"	3	LUX
"Right now, it's fine, no five-star food, / But this dessert will soon be good!"	14	BUDDINGPUDDING
Some ancient writings	6	PAPYRI
Cry to a cop	9	ARRESTHIM
Injure badly	4	MAUL
Spa accessory	5	LOOFA
Some Wall St. deals	4	LBOS
Kylo ___ ("Star Wars" villain)	3	REN
Part of an underground network	7	GASMAIN
Shangri-la	4	EDEN
Chump	3	SAP
Off-week, in football	3	BYE
"This mensch looks up and shouts 'Delish!' / While downing snacks with real relish"	12	KOSHERNOSHER
Actor Elgort of "The Fault in Our Stars"	5	ANSEL
Due + sei	4	OTTO
Robert of "Tender Mercies"	6	DUVALL
Acronym for a class taught over the Internet	4	MOOC
Veranda	5	PORCH
Wise	4	SAGE
Skin dyes	6	HENNAS
Gefilte fish fish	4	PIKE
Tassel movers	5	GRADS
"Your will to serve must be mature / To be this keeper of nature"	12	GARDENWARDEN
"Stop right there!"	3	HEY
Intimidate	3	COW
Places	4	PUTS
Like Uncle Sam	7	GOATEED
"___ all good"	3	ITS
"Al ___ Lado del Río" (2004 Oscar-winning song)	4	OTRO
Food items often served with 76-Down	5	TACOS
Goofs	4	ERRS
"Just be cool"	9	ACTCASUAL
Hooter or honker	6	SCHNOZ
"Go down this hallway: There's a couch / If what you seek's relaxing touch"	14	MASSAGEPASSAGE
"See-saw, Margery ___" (old nursery rhyme)	3	DAW
Backing	3	FOR
Begged	4	PLED
Reporters' group	4	POOL
French title	6	MADAME
Bygone NBC drama	5	LALAW
Carry the day	3	WIN
Go "boohoo"	3	SOB
Primary imperative?	4	VOTE
"This may have been the umpire's doing; / Now sliding home is easy going"	16	BASELINEVASELINE
Oct. pennant race	4	ALCS
Cry of jubilation ... or guilt	6	IDIDIT
Hoist	4	LIFT
Color of el mar	4	AZUL
Old pop	4	NEHI
New York county with Lake Placid	5	ESSEX
"Why don't we?!"	4	LETS
Award category word	4	BEST
Blockhead	4	DODO
Cheese sometimes paired with pinot noir	4	EDAM
Suckers' succors?	10	COUGHDROPS
URL suffix	3	ORG
Job with spreadsheets	9	DATAENTRY
Ride offerer	4	UBER
Russian peace	3	MIR
Home to King Philippe	7	BELGIUM
Nudges, in a way	4	JOGS
Post-marathon feeling	4	ACHE
Word before or after "down"	3	PAT
Upright	5	ERECT
"The Iron Lady" star	6	STREEP
Animal avatar of Thoth	4	IBIS
"Kate Upton strikes an alpine pose / And belts this out, with naught to lose"	10	MODELYODEL
One working on the board?	9	PROSURFER
"Celebrity Jeopardy!" show, briefly	3	SNL
Artisans' group	5	GUILD
Kachina doll makers	5	HOPIS
"___ Lang Syne"	4	AULD
Overly fussy	4	ANAL
___ of Solomon	4	ODES
P.R. task	4	SPIN
Chinese city known for its terra-cotta warriors	4	XIAN
Light wood	5	BALSA
___ studies (college major)	5	URBAN
Butter in South Asian cuisines	4	GHEE
[!!!!]	9	IMSHOCKED
Identify	4	NAME
Three-pointer shooter, usually	5	GUARD
Funny Amy	7	POEHLER
"Peanuts" boy	5	LINUS
Start printing	9	GOTOPRESS
On, as a horse	7	ASTRIDE
Astronomer's sighting	4	NOVA
Like some light wood	5	BLOND
Keystone officer	3	KOP
Drooping	5	SAGGY
Boston college	7	EMERSON
Force on Earth, informally	4	ONEG
Vessel often stowed upside down	5	CANOE
Blue symbol of Delaware	3	HEN
"I have this duty on my farm / To look as chickens keep eggs warm"	10	HATCHWATCH
Throng	5	SWARM
Not blown up	10	ACTUALSIZE
Rapper topper	5	DORAG
Bulked up, in modern lingo	5	SWOLE
Party bowlful	9	GUACAMOLE
Gillette ___ Plus	4	ATRA
"://" preceder	4	HTTP
Fantasy fiction readers, e.g.	9	ESCAPISTS
Condition once called "shell shock," for short	4	PTSD
Wasted	4	ICED
___ buco	4	OSSO
Ottoman's partner	4	SOFA
Not go out of date, say	7	AGEWELL
In unison	5	ASONE
Dead man walking?	6	ZOMBIE
Divvy up	5	SPLIT
Country star Jackson	4	ALAN
Goes over	5	READS
Arnaz of 1950s TV	4	DESI
First sentence of a news story	4	LEDE
"The Adventures of ___" (European comics series)	4	ALIX
Float in the air	4	WAFT
Weight	4	ONUS
Wallop	4	BELT
Jones of CNN	3	VAN
Family girl	3	SIS
Go (for)	3	VIE
Test site	3	LAB
Quarter deck?	6	HEARTS
Cross sites, often	6	GRAVES
"And?"	7	NOWWHAT
1957 Wimbledon winner Gibson	6	ALTHEA
Say "Oh, all right"	6	RELENT
Folded like a fan	7	PLICATE
Smack	6	SMOOCH
More homely	6	UGLIER
Escaped	7	RANFREE
Slogan encouraging binge drinking?	14	HOPSTILYOUDROP
Business partner of Marcus	6	NEIMAN
Wind up on the stage?	4	OBOE
Steamship hand	6	STOKER
Conquers	5	BESTS
Set straight	5	ALIGN
"... ___ saw Elba"	4	EREI
French city on the Moselle River	6	EPINAL
What spectators high up in Ashe Stadium see?	11	TENNISBELOW
Tutorial on becoming a resident manager?	9	SUPERDEMO
Congressman who went on to be mayor of New York	6	EDKOCH
Make a muffler, maybe	4	KNIT
By means of	3	PER
Got home in a cloud of dust	4	SLID
Like "el" or "le": Abbr.	4	MASC
Is light	4	OWES
Online "Ha!"	3	LOL
Harry's chum at Hogwarts	3	RON
Number of states whose last two letters are its own postal abbreviation	3	ONE
Show fear	5	COWER
Butterfingers	5	KLUTZ
Pickup line locale?	5	DEPOT
Alex Trebek?	10	THEHINTMAN
Eco-friendly computers from Taiwan?	10	GREENACERS
1998 De Niro film	5	RONIN
Character in the Torah	5	ALEPH
Nuts	5	KOOKS
Abbr. on a pay stub	3	YTD
Brethren	3	KIN
You might bow your head when receiving one	3	LEI
Will who played Grandpa Walton	4	GEER
Appetizer abroad	4	TAPA
Casual tops	4	TEES
Dictionnaire entry	3	MOT
Starchy stuff	4	SAGO
Explosive mixture	6	AMATOL
Nashville neurosis?	9	OPRYMANIA
Teakettle's sound?	11	FLOWWHISTLE
Chinese craft	6	SAMPAN
Mount ___ (highest point on Baffin Island)	4	ODIN
Jaded sort	5	CYNIC
Outpouring	5	SPATE
Head cases?	6	CRANIA
___ support	4	TECH
They point the way	6	ARROWS
Clueless emcee?	14	AHOSTINTHEDARK
Giant advantage, scorewise	7	BIGLEAD
Daniel's mother on "Lost"	6	ELOISE
Even	6	INATIE
French king called "the Fat"	7	LOUISVI
Apple product since 2001	6	ITUNES
Series of notes	6	MELODY
Put up	7	ERECTED
Comes together	6	MERGES
Midway enticements	6	PRIZES
Jumble	4	HASH
Citizen of Sesame Street	4	ELMO
Surmounting	4	ATOP
P's, but not Q's	4	RHOS
Like some plates	8	TECTONIC
Colonial word for "master," in India	5	SAHIB
Swiss district known for its cheese	7	GRUYERE
___ Park (Queens neighborhood)	4	REGO
Casual reference	8	ALLUSION
Conrad of "Casablanca"	5	VEIDT
Month that includes Capricornio	5	ENERO
Certain crew training	7	STROKES
Big inits. in news	3	NPR
"The Good Earth" heroine	4	OLAN
Place to sample bouquets of rosés?	7	WINEBAR
Portrayer of Cuthbert J. Twillie and Egbert Sousé	8	WCFIELDS
Damages	5	HARMS
Really rankled	5	ATEAT
New voters, often	5	TEENS
Leopold's partner in crime	4	LOEB
Add zing to	5	PEPUP
More mature	5	RIPER
"Lemme ___!"	4	ATEM
13th moon of Jupiter	4	LEDA
Contents of some cartridges	4	INKS
Food whose name means "lumps"	7	GNOCCHI
Game with racks	4	ELKS
Franco of "Camelot"	4	NERO
On display	5	SHOWN
See 85-Down	4	WILL
Skip the service, say	5	ELOPE
Not serious	5	MINOR
"Waiting for Lefty" playwright	5	ODETS
"Too bad, so sad!"	5	TOUGH
Like some noodles	3	WET
Franklin who sang "Piece of My Heart"	4	ERMA
Common Amer. paper size	3	LTR
Intl. Peace Garden state	4	NDAK
Sow sound	4	OINK
Some midpoints	5	KNEES
Bratkowski in the Packers Hall of Fame	4	ZEKE
Rhapsody	7	ECSTASY
"___ Remember"	5	TRYTO
Egyptian for "be at peace"	5	HOTEP
Rear-___	5	ENDER
Wisk alternative	3	ALL
Inits. in the classifieds	3	EOE
Grammy winner Jones	5	NORAH
Cotillard's "La Vie en Rose" role	4	PIAF
Mosqued man?	4	IMAM
Sexist or ethnically stereotyping	5	NONPC
With 44-Down, kindness	4	GOOD
Abbr. at the top of a memo	4	ATTN
___ sci	4	POLI
Twin vampire in "The Twilight Saga"	4	ALEC
Having a rhythmically recurrent contraction	8	SYSTOLIC
Diamond holder	5	TIARA
Bad winner's response	8	GLOATING
Pulitzer winner for "Tales of the South Pacific"	8	MICHENER
Portrayer of Flower Belle Lee and Peaches O'Day	7	MAEWEST
Angels are at home there	7	ANAHEIM
Court reporter?	7	WITNESS
PBS flagship station	4	WNET
Shade of black	5	SABLE
Earlier conviction	5	PRIOR
State one's case	5	ARGUE
Golden Globe-winning actor who was People's 1992 Sexiest Man Alive	5	NOLTE
"God ___ refuge ...": Psalms	5	ISOUR
Zoo attraction	5	CHIMP
Computer command	4	SAVE
"Ah"	4	ISEE
Subject of a museum in Figueres, Spain	4	DALI
The works ... or how each set of circled letters in this puzzle is arranged	4	ATOZ
Tease	4	RIDE
Pocket jinglers	4	KEYS
Carried out	3	DID
Window boxes, for short?	3	ACS
Prefix with business	4	AGRI
F.B.I. scandal of the 1970s-'80s	6	ABSCAM
Actress Fox of "CSI"	5	JORJA
"Let's Talk About Sex" hip-hop group	9	SALTNPEPA
Tony who directed "Michael Clayton"	6	GILROY
Not just a little bow	6	SALAAM
Plot of a Willa Cather novel?	16	STORYOFOPIONEERS
Cool-looking	6	SNAZZY
Río contents	4	AGUA
"Look what ___!"	4	IDID
Not so dry	6	WETTER
Lb. parts	3	OZS
Desert bloomers	6	YUCCAS
Ship to the New World	4	NINA
